symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
AAPL,2019-04-17 00:00:00+00:00,199.9600602813,200.2061589131,195.510597019,196.4260839292,28906780,203.13,0.0,203.38,198.61,199.54,1.0,28906780
AAPL,2019-04-18 00:00:00+00:00,200.6786682861,200.9641426989,199.3595796198,199.9502163361,24195766,203.86,0.0,204.15,202.52,203.12,1.0,24195766
AAPL,2019-04-22 00:00:00+00:00,201.3382126192,201.7418143753,199.182388605,199.6647419232,19439545,204.53,0.0,204.94,202.34,202.83,1.0,19439545
AAPL,2019-04-23 00:00:00+00:00,204.242176474,204.5079629963,200.7180440672,201.2397731665,23322991,207.48,0.0,207.75,203.9,204.43,1.0,23322991
AAPL,2019-04-24 00:00:00+00:00,203.9271702254,205.2265710011,203.8188868274,204.1240491308,17540609,207.16,0.0,208.48,207.05,207.36,1.0,17540609
AAPL,2019-04-25 00:00:00+00:00,202.0765085145,204.5178069416,201.9190053902,203.6023200314,18543206,205.28,0.0,207.76,205.12,206.83,1.0,18543206
AAPL,2019-04-26 00:00:00+00:00,201.111801878,201.8008780469,198.965821809,201.7024385942,18649102,204.3,0.0,205.0,202.12,204.9,1.0,18649102
AAPL,2019-04-29 00:00:00+00:00,201.4169641814,202.7557407382,200.6786682861,201.2102413307,22204716,204.61,0.0,205.97,203.86,204.4,1.0,22204716
AAPL,2019-04-30 00:00:00+00:00,197.5384497448,200.2258468036,196.0027942826,199.8911526644,46534923,200.67,0.0,203.4,199.11,203.06,1.0,46534923
AAPL,2019-05-01 00:00:00+00:00,207.2347358363,211.9499856209,205.9648668964,206.604723339,64827328,210.52,0.0,215.31,209.23,209.88,1.0,64827328
AAPL,2019-05-02 00:00:00+00:00,205.8861153342,209.3314961789,204.8820329166,206.5653475579,31996324,209.15,0.0,212.65,208.13,209.84,1.0,31996324
AAPL,2019-05-03 00:00:00+00:00,208.4455411046,208.534136612,206.9492614234,207.5989618113,20892378,211.75,0.0,211.84,210.23,210.89,1.0,20892378
AAPL,2019-05-06 00:00:00+00:00,205.2265710011,205.5809530308,200.3242862563,201.1019579327,32443113,208.48,0.0,208.84,203.5,204.29,1.0,32443113
AAPL,2019-05-07 00:00:00+00:00,199.694273759,204.1806518161,197.6910308965,202.6671452307,38763698,202.86,0.0,207.4175,200.825,205.88,1.0,38763698
AAPL,2019-05-08 00:00:00+00:00,199.7336495401,202.1355721861,198.601595834,198.749255013,26339504,202.9,0.0,205.34,201.75,201.9,1.0,26339504
AAPL,2019-05-09 00:00:00+00:00,197.5876694711,198.5326882171,193.5910276913,197.2726632225,34908607,200.72,0.0,201.68,196.66,200.4,1.0,34908607
AAPL,2019-05-10 00:00:00+00:00,194.8608966312,196.5112551735,190.5027641931,195.0970856681,41208712,197.18,0.77,198.85,192.77,197.419,1.0,41208712
AAPL,2019-05-13 00:00:00+00:00,183.535681724,187.2514590408,180.699436804,185.5022766337,57430623,185.72,0.0,189.48,182.85,187.71,1.0,57430623
AAPL,2019-05-14 00:00:00+00:00,186.4411033494,187.4688715434,183.2293277431,184.2175663912,36529677,188.66,0.0,189.7,185.41,186.41,1.0,36529677
AAPL,2019-05-15 00:00:00+00:00,188.6745226941,189.494760772,183.8321533184,184.0792129805,26544718,190.92,0.0,191.75,186.02,186.27,1.0,26544718
AAPL,2019-05-16 00:00:00+00:00,187.8444022297,190.2052055361,186.6189863061,187.6764016595,33031364,190.08,0.0,192.4689,188.84,189.91,1.0,33031364
AAPL,2019-05-17 00:00:00+00:00,186.7771044898,188.6547579211,184.563449918,184.7314504882,32879090,189.0,0.0,190.9,186.76,186.93,1.0,32879090
AAPL,2019-05-20 00:00:00+00:00,180.9366140795,182.1808065375,178.1635176091,181.3615566982,38612290,183.09,0.0,184.349,180.2839,183.52,1.0,38612290
AAPL,2019-05-21 00:00:00+00:00,184.4053317343,185.7888658417,182.527678303,183.0415624,28364848,186.6,0.0,188.0,184.7,185.22,1.0,28364848
AAPL,2019-05-22 00:00:00+00:00,180.6302600986,183.5257993375,180.4029652096,182.488148757,29748556,182.78,0.0,185.71,182.55,184.66,1.0,29748556
AAPL,2019-05-23 00:00:00+00:00,177.5469555166,178.4166055269,175.7187140176,177.6853089273,36529736,179.66,0.0,180.54,177.81,179.8,1.0,36529736
AAPL,2019-05-24 00:00:00+00:00,176.8650708494,179.9977873638,176.5191873225,178.0806043865,23714686,178.97,0.0,182.14,178.62,180.2,1.0,23714686
AAPL,2019-05-28 00:00:00+00:00,176.1337742498,178.4660174593,175.8175378824,176.815658917,27948160,178.23,0.0,180.59,177.91,178.92,1.0,27948160
AAPL,2019-05-29 00:00:00+00:00,175.2937713989,177.2406015357,173.9300020645,174.3450622967,28481165,177.38,0.0,179.35,176.0,176.42,1.0,28481165
AAPL,2019-05-30 00:00:00+00:00,176.2029509552,177.1220128979,174.5921219588,175.8570674283,21218412,178.3,0.0,179.23,176.67,177.95,1.0,21218412
AAPL,2019-05-31 00:00:00+00:00,173.0109401218,175.8965969742,172.93188103,174.1572969536,27043584,175.07,0.0,177.99,174.99,176.23,1.0,27043584
AAPL,2019-06-03 00:00:00+00:00,171.2617577147,175.8274202689,168.267394611,173.5347066053,40396069,173.3,0.0,177.92,170.27,175.6,1.0,40396069
AAPL,2019-06-04 00:00:00+00:00,177.5271907436,177.7149560867,172.4674088654,173.3765884216,30967961,179.64,0.0,179.83,174.52,175.44,1.0,30967961
AAPL,2019-06-05 00:00:00+00:00,180.3930828231,182.8142675109,179.0095487157,182.1126180708,29773427,182.54,0.0,184.99,181.14,184.28,1.0,29773427
AAPL,2019-06-06 00:00:00+00:00,183.0415624,183.288622062,180.0065826878,180.926731693,22526311,185.22,0.0,185.47,182.1489,183.08,1.0,22526311
AAPL,2019-06-07 00:00:00+00:00,187.9135789351,189.6627613422,183.5850936564,184.316390256,30684393,190.15,0.0,191.92,185.77,186.51,1.0,30684393
AAPL,2019-06-10 00:00:00+00:00,190.3149988499,193.0721846781,189.3662897478,189.5540550909,26220851,192.58,0.0,195.37,191.62,191.81,1.0,26220851
AAPL,2019-06-11 00:00:00+00:00,192.5187710352,193.6947750264,191.323002271,192.5681829676,26932882,194.81,0.0,196.0,193.6,194.86,1.0,26932882
AAPL,2019-06-12 00:00:00+00:00,191.9060630734,193.665127867,191.1105309616,191.6688857978,18253189,194.19,0.0,195.97,193.385,193.95,1.0,18253189
AAPL,2019-06-13 00:00:00+00:00,191.8665335274,194.4754835584,191.323002271,192.4100647839,21674625,194.15,0.0,196.79,193.6,194.7,1.0,21674625
AAPL,2019-06-14 00:00:00+00:00,190.4731170336,191.3094634015,188.0618147323,189.2921718492,18761474,192.74,0.0,193.5863,190.3,191.545,1.0,18761474
AAPL,2019-06-17 00:00:00+00:00,191.6095914789,192.6670068324,189.9098210042,190.6312352173,14669144,193.89,0.0,194.96,192.17,192.9,1.0,14669144
AAPL,2019-06-18 00:00:00+00:00,196.1159597142,197.9343188267,192.9140664944,193.7441869588,26551004,198.45,0.0,200.29,195.21,196.05,1.0,26551004
AAPL,2019-06-19 00:00:00+00:00,195.5427812984,197.529140981,194.9893676554,197.3314932514,21124235,197.87,0.0,199.88,197.31,199.68,1.0,21124235
AAPL,2019-06-20 00:00:00+00:00,197.1140807488,198.2505551941,195.700899482,198.0133779186,21513988,199.46,0.0,200.61,198.03,200.37,1.0,21513988
AAPL,2019-06-21 00:00:00+00:00,196.4420784681,198.4877324697,195.8194881198,196.4618432411,47800589,198.78,0.0,200.85,198.15,198.8,1.0,47800589
AAPL,2019-06-24 00:00:00+00:00,196.2444307385,197.8058478025,195.8392528928,196.2049011926,18220421,198.58,0.0,200.16,198.17,198.54,1.0,18220421
AAPL,2019-06-25 00:00:00+00:00,193.2698324077,196.9164330192,192.9931255863,196.0961949413,21070334,195.57,0.0,199.26,195.29,198.43,1.0,21070334
AAPL,2019-06-26 00:00:00+00:00,197.4500818892,198.6260858804,195.0288972013,195.4439574335,26067512,199.8,0.0,200.99,197.35,197.77,1.0,26067512
AAPL,2019-06-27 00:00:00+00:00,197.3907875703,199.1992642963,197.2227870001,197.9343188267,20899717,199.74,0.0,201.57,199.57,200.29,1.0,20899717
AAPL,2019-06-28 00:00:00+00:00,195.5921932308,197.1486691015,194.7324256069,196.3432546033,31110642,197.92,0.0,199.495,197.05,198.68,1.0,31110642
AAPL,2019-07-01 00:00:00+00:00,199.1794995233,202.0849211487,198.2900847401,200.7804461332,27316739,201.55,0.0,204.49,200.65,203.17,1.0,27316739
AAPL,2019-07-02 00:00:00+00:00,200.3456211281,200.7431895362,198.9917341802,199.0411461126,16935217,202.73,0.0,203.1323,201.36,201.41,1.0,16935217
AAPL,2019-07-03 00:00:00+00:00,202.0058620569,202.0355092163,200.306190406,200.8891523845,11362045,204.41,0.0,204.44,202.6901,203.28,1.0,11362045
AAPL,2019-07-05 00:00:00+00:00,201.8279791002,202.6679819511,200.5136216983,200.9583290899,17265518,204.23,0.0,205.08,202.9,203.35,1.0,17265518
AAPL,2019-07-08 00:00:00+00:00,197.6674943918,199.0312637261,196.0764301683,198.4482029237,25338628,200.02,0.0,201.4,198.41,200.81,1.0,25338628
AAPL,2019-07-09 00:00:00+00:00,198.8731455424,199.1399699774,196.4717256276,196.8571387003,20578015,201.24,0.0,201.51,198.81,199.2,1.0,20578015
AAPL,2019-07-10 00:00:00+00:00,200.8397404521,201.3338597762,199.1893819098,199.4759711178,17897138,203.23,0.0,203.73,201.56,201.85,1.0,17897138
AAPL,2019-07-11 00:00:00+00:00,199.377147253,201.9860972839,199.337617707,200.918799544,20191842,201.75,0.0,204.39,201.71,203.31,1.0,20191842
AAPL,2019-07-12 00:00:00+00:00,200.9089171575,201.6006842112,199.8218546446,200.0689143066,17595212,203.3,0.0,204.0,202.2,202.45,1.0,17595212
AAPL,2019-07-15 00:00:00+00:00,202.7964529754,203.4486904831,201.6006842112,201.6896256895,16947420,205.21,0.0,205.87,204.0,204.09,1.0,16947420
AAPL,2019-07-16 00:00:00+00:00,202.0948035352,203.6858677586,201.1065648871,202.1837450135,16866816,204.5,0.0,206.11,203.5,204.59,1.0,16866816
AAPL,2019-07-17 00:00:00+00:00,200.9583290899,202.6793466956,200.8792699981,201.6500961436,14107450,203.35,0.0,205.0915,203.27,204.05,1.0,14107450
AAPL,2019-07-18 00:00:00+00:00,203.241160367,203.4585728696,201.3042126167,201.6006842112,18582161,205.66,0.0,205.88,203.7,204.0,1.0,18582161
AAPL,2019-07-19 00:00:00+00:00,200.2072677174,204.0712808314,199.9799728283,203.3696313913,20929307,202.59,0.0,206.5,202.36,205.79,1.0,20929307
AAPL,2019-07-22 00:00:00+00:00,204.782812658,204.7926950445,201.2152711384,201.2548006843,22277932,207.22,0.0,207.23,203.61,203.65,1.0,22277932
AAPL,2019-07-23 00:00:00+00:00,206.3837592679,206.4529359733,204.8519893634,206.0082285817,18355210,208.84,0.0,208.91,207.29,208.46,1.0,18355210
AAPL,2019-07-24 00:00:00+00:00,206.2157586978,206.6901132488,204.7334007256,205.2275200497,14991567,208.67,0.0,209.15,207.17,207.67,1.0,14991567
AAPL,2019-07-25 00:00:00+00:00,204.5851649284,206.7790547272,204.2985757205,206.4331712003,13909535,207.02,0.0,209.24,206.73,208.89,1.0,13909535
AAPL,2019-07-26 00:00:00+00:00,205.296696755,207.2632916647,204.7037535662,205.0397547065,17618874,207.74,0.0,209.73,207.14,207.48,1.0,17618874
AAPL,2019-07-29 00:00:00+00:00,207.2138797323,208.1625888345,205.9884638087,206.0082285817,21673389,209.68,0.0,210.64,208.44,208.46,1.0,21673389
AAPL,2019-07-30 00:00:00+00:00,206.3244649491,207.6882342834,204.8717541364,206.3047001761,33935718,208.78,0.0,210.16,207.31,208.76,1.0,33935718
AAPL,2019-07-31 00:00:00+00:00,210.5343615899,218.7663895286,208.8148263423,213.8746082205,69281361,213.04,0.0,221.37,211.3,216.42,1.0,69281361
AAPL,2019-08-01 00:00:00+00:00,205.9785814222,215.4656724439,204.3119169422,211.3842468273,54017922,208.43,0.0,218.03,206.7435,213.9,1.0,54017922
AAPL,2019-08-02 00:00:00+00:00,201.6204489841,204.002104126,199.2585586152,203.1126893428,40862122,204.02,0.0,206.43,201.63,205.53,1.0,40862122
AAPL,2019-08-05 00:00:00+00:00,191.0660602225,196.3126192052,190.3149988499,195.6613699361,52392969,193.34,0.0,198.649,192.58,197.99,1.0,52392969
AAPL,2019-08-06 00:00:00+00:00,194.6830136745,195.737464312,191.7578272762,194.0011290073,35824787,197.0,0.0,198.067,194.04,196.31,1.0,35824787
AAPL,2019-08-07 00:00:00+00:00,196.6990205166,197.2129046136,191.5404147736,193.111714224,33364400,199.04,0.0,199.56,193.82,195.41,1.0,33364400
AAPL,2019-08-08 00:00:00+00:00,201.0373881818,201.1362120466,197.0449040435,197.8453773484,27009523,203.43,0.0,203.53,199.39,200.2,1.0,27009523
AAPL,2019-08-09 00:00:00+00:00,199.3870296394,201.142913228,197.7005877747,199.6945572736,24619746,200.99,0.77,202.76,199.29,201.3,1.0,24619746
AAPL,2019-08-12 00:00:00+00:00,198.88109708,200.4401629827,197.561704327,198.0279559014,22481889,200.48,0.0,202.0516,199.15,199.62,1.0,22481889
AAPL,2019-08-13 00:00:00+00:00,207.3033861573,210.4481042226,199.2283056992,199.4167903782,47539786,208.97,0.0,212.14,200.83,201.02,1.0,47539786
AAPL,2019-08-14 00:00:00+00:00,201.1329929817,204.7935638528,200.9711937652,201.5397230785,36547443,202.75,0.0,206.44,202.5869,203.16,1.0,36547443
AAPL,2019-08-15 00:00:00+00:00,200.1310481092,203.5039318386,198.0775571327,201.8373304664,27883363,201.74,0.0,205.14,199.67,203.46,1.0,27883363
AAPL,2019-08-16 00:00:00+00:00,204.8530853303,205.5078215837,202.2142998244,202.65079066,28813624,206.5,0.0,207.16,203.84,204.28,1.0,28813624
AAPL,2019-08-19 00:00:00+00:00,208.6723801416,211.0340931694,208.349972138,208.9402267907,24431915,210.35,0.0,212.7307,210.025,210.62,1.0,24431915
AAPL,2019-08-20 00:00:00+00:00,208.6823003878,211.6484540205,208.6426194028,209.1981531935,26919529,210.36,0.0,213.35,210.32,210.88,1.0,26919529
AAPL,2019-08-21 00:00:00+00:00,210.9441165358,211.9460614084,209.9155854033,211.291325155,21564747,212.64,0.0,213.65,211.6032,212.99,1.0,21564747
AAPL,2019-08-22 00:00:00+00:00,210.7655521031,212.72480074,209.0691899921,211.4897300803,22267819,212.46,0.0,214.435,210.75,213.19,1.0,22267819
AAPL,2019-08-23 00:00:00+00:00,201.0238702728,210.3598140309,199.3969498857,207.7597174854,46882843,202.64,0.0,212.051,201.0,209.43,1.0,46882843
AAPL,2019-08-26 00:00:00+00:00,204.8431650841,205.5375823225,203.421891402,204.2181895695,26066130,206.49,0.0,207.19,205.0573,205.86,1.0,26066130
AAPL,2019-08-27 00:00:00+00:00,202.5317477048,206.8867358142,201.9067721902,206.2022388221,25897344,204.16,0.0,208.55,203.53,207.86,1.0,25897344
AAPL,2019-08-28 00:00:00+00:00,203.8908214428,204.0793061218,201.6984470187,202.4722262272,15957632,205.53,0.0,205.72,203.32,204.1,1.0,15957632
AAPL,2019-08-29 00:00:00+00:00,207.3430671423,207.6505947765,205.0068491474,206.8371345829,21007652,209.01,0.0,209.32,206.655,208.5,1.0,21007652
AAPL,2019-08-30 00:00:00+00:00,207.0752204932,208.7715826042,205.5475025687,208.4838954626,21162561,208.74,0.0,210.45,207.2,210.16,1.0,21162561
AAPL,2019-09-03 00:00:00+00:00,204.0594656293,205.329257151,202.5912691824,204.7836436065,20059574,205.7,0.0,206.98,204.22,206.43,1.0,20059574
AAPL,2019-09-04 00:00:00+00:00,207.5216315751,207.8093187167,205.6665455239,206.728011874,19216820,209.19,0.0,209.48,207.32,208.39,1.0,19216820
AAPL,2019-09-05 00:00:00+00:00,211.5790122966,212.2635092888,209.8231287081,210.309220775,23946984,213.28,0.0,213.97,211.51,212.0,1.0,23946984
AAPL,2019-09-06 00:00:00+00:00,211.5591718041,212.7099203706,210.8151533344,212.3428712589,19362294,213.26,0.0,214.42,212.51,214.05,1.0,19362294
AAPL,2019-09-09 00:00:00+00:00,212.461914214,214.7138101157,209.3866378725,213.1265707137,27309401,214.17,0.0,216.44,211.07,214.84,1.0,27309401
AAPL,2019-09-10 00:00:00+00:00,214.9717365186,215.0510984887,210.0215336333,212.1543865799,31777931,216.7,0.0,216.78,211.71,213.86,1.0,31777931
AAPL,2019-09-11 00:00:00+00:00,221.8067861937,221.9258291489,215.9935218836,216.3308102566,44289646,223.59,0.0,223.71,217.73,218.07,1.0,44289646
AAPL,2019-09-12 00:00:00+00:00,221.3058137575,224.6142158862,221.0826082166,223.0071359916,32226669,223.085,0.0,226.42,222.86,224.8,1.0,32226669
AAPL,2019-09-13 00:00:00+00:00,217.0053870025,219.0291172401,215.289184399,218.2454177853,39763296,218.75,0.0,220.79,217.02,220.0,1.0,39763296
AAPL,2019-09-16 00:00:00+00:00,218.1462153227,218.3743809868,215.8248776972,215.9935218836,21158141,219.9,0.0,220.13,217.56,217.73,1.0,21158141
AAPL,2019-09-17 00:00:00+00:00,218.9398350237,219.0588779789,217.3724361142,218.2057368003,18386468,220.7,0.0,220.82,219.12,219.96,1.0,18386468
AAPL,2019-09-18 00:00:00+00:00,220.9933260002,221.0726879703,217.6898839946,219.2969638892,25643093,222.77,0.0,222.85,219.44,221.06,1.0,25643093
AAPL,2019-09-19 00:00:00+00:00,219.1977614266,221.9754303802,218.6124668971,220.2393872842,22187876,220.96,0.0,223.76,220.37,222.01,1.0,22187876
AAPL,2019-09-20 00:00:00+00:00,215.9935218836,220.7850008287,215.7385715547,219.6144117696,57977094,217.73,0.0,222.56,217.473,221.38,1.0,57977094
AAPL,2019-09-23 00:00:00+00:00,216.9756262637,218.0866938451,215.9141599135,217.2037919277,19419648,218.72,0.0,219.84,217.65,218.95,1.0,19419648
AAPL,2019-09-24 00:00:00+00:00,215.9439206523,220.7155591048,215.4578285854,219.2920037661,31434367,217.68,0.0,222.49,217.19,221.055,1.0,31434367
AAPL,2019-09-25 00:00:00+00:00,219.2672031504,219.7334547248,215.4084257591,216.8069820772,22481006,221.03,0.0,221.5,217.1402,218.55,1.0,22481006
AAPL,2019-09-26 00:00:00+00:00,218.1362950764,219.1779209341,217.0847489726,218.2454177853,19088312,219.89,0.0,220.94,218.83,220.0,1.0,19088312
AAPL,2019-09-27 00:00:00+00:00,217.0748287263,219.1977614266,215.5484996363,218.7811110835,25361285,218.82,0.0,220.96,217.2814,220.54,1.0,25361285
AAPL,2019-09-30 00:00:00+00:00,222.1837555517,222.7888905738,219.0291172401,219.138239949,26318583,223.97,0.0,224.58,220.79,220.9,1.0,26318583
AAPL,2019-10-01 00:00:00+00:00,222.79881082,226.3998602135,222.4119212158,223.2749826407,36187163,224.59,0.0,228.22,224.2,225.07,1.0,36187163
AAPL,2019-10-02 00:00:00+00:00,217.213712174,221.7968659475,216.1919268089,221.2810131418,35767257,218.96,0.0,223.58,217.93,223.06,1.0,35767257
AAPL,2019-10-03 00:00:00+00:00,219.0588779789,219.1977614266,213.4162419045,216.6879391221,30352686,220.82,0.0,220.96,215.132,218.43,1.0,30352686
AAPL,2019-10-04 00:00:00+00:00,225.1995104157,225.6756822363,222.1043935816,223.8404366777,34755553,227.01,0.0,227.49,223.89,225.64,1.0,34755553
AAPL,2019-10-07 00:00:00+00:00,225.249111647,228.0962223245,224.0388416029,224.4654121922,30889269,227.06,0.0,229.93,225.84,226.27,1.0,30889269
AAPL,2019-10-08 00:00:00+00:00,222.610326141,226.2411362733,222.5408844172,224.0190011104,29282700,224.4,0.0,228.06,224.33,225.82,1.0,29282700
AAPL,2019-10-09 00:00:00+00:00,225.2193509082,225.9732896242,223.8404366777,225.2193509082,19029424,227.03,0.0,227.79,225.64,227.03,1.0,19029424
AAPL,2019-10-10 00:00:00+00:00,228.2549462647,228.6021548839,225.4871975573,226.1121730719,28962984,230.09,0.0,230.44,227.3,227.93,1.0,28962984
AAPL,2019-10-11 00:00:00+00:00,234.3261369776,235.7447321932,230.4547608735,231.0921366959,41990210,236.21,0.0,237.64,232.3075,232.95,1.0,41990210
AAPL,2019-10-14 00:00:00+00:00,233.9888486047,236.2349907635,232.7985182556,233.0265847172,24413484,235.87,0.0,238.1342,234.6701,234.9,1.0,24413484
AAPL,2019-10-15 00:00:00+00:00,233.4432350602,235.7546524395,233.0067442246,234.5047014104,23040483,235.32,0.0,237.65,234.88,236.39,1.0,23040483
AAPL,2019-10-16 00:00:00+00:00,232.5008116652,233.3638730901,231.3401428525,231.5087870389,19286694,234.37,0.0,235.24,233.2,233.37,1.0,19286694
AAPL,2019-10-17 00:00:00+00:00,233.4035540752,234.2666155,231.6575907329,233.2150693962,17272897,235.28,0.0,236.15,233.52,235.09,1.0,17272897
AAPL,2019-10-18 00:00:00+00:00,234.5245419029,235.6852107156,232.4214496951,232.719057083,24248023,236.41,0.0,237.58,234.29,234.59,1.0,24248023
AAPL,2019-10-21 00:00:00+00:00,238.5918428707,239.0680146913,235.4272843128,235.6256892381,21811567,240.51,0.0,240.99,237.32,237.52,1.0,21811567
AAPL,2019-10-22 00:00:00+00:00,238.0462293262,240.2683644891,237.7107265976,239.2366588778,22684001,239.96,0.0,242.2,239.6218,241.16,1.0,22684001
AAPL,2019-10-23 00:00:00+00:00,241.2405486229,241.3000701005,239.2961803554,240.1691620265,19932545,243.18,0.0,243.24,241.22,242.1,1.0,19932545
AAPL,2019-10-24 00:00:00+00:00,241.6373584734,242.8476285175,239.8765147617,242.5599413759,17916255,243.58,0.0,244.8,241.805,244.51,1.0,17916255
AAPL,2019-10-25 00:00:00+00:00,244.6134323523,244.7622360463,240.942941235,241.2207081304,18369296,246.58,0.0,246.73,242.88,243.16,1.0,18369296
AAPL,2019-10-28 00:00:00+00:00,247.0637331793,247.2621381045,244.7523158,245.4467330384,23655368,249.05,0.0,249.25,246.72,247.42,1.0,23655368
AAPL,2019-10-29 00:00:00+00:00,241.3496713318,247.7581504177,240.6354136009,246.9843712092,35709867,243.29,0.0,249.75,242.57,248.97,1.0,35709867
AAPL,2019-10-30 00:00:00+00:00,241.319910593,243.3436408307,239.2862601091,242.8079475325,31130522,243.26,0.0,245.3,241.21,244.76,1.0,31130522
AAPL,2019-10-31 00:00:00+00:00,246.7760460376,247.1827761344,235.3677628352,245.2681686057,34790520,248.76,0.0,249.17,237.26,247.24,1.0,34790520
AAPL,2019-11-01 00:00:00+00:00,253.7797398993,253.8888626082,247.1728558882,247.5498252462,37781334,255.82,0.0,255.93,249.16,249.54,1.0,37781334
AAPL,2019-11-04 00:00:00+00:00,255.4463412715,255.7885897676,253.3432490637,255.277697085,25817952,257.5,0.0,257.845,255.38,257.33,1.0,25817952
AAPL,2019-11-05 00:00:00+00:00,255.0792921597,256.1308382636,254.2757522124,254.9999301896,19974427,257.13,0.0,258.19,256.32,257.05,1.0,19974427
AAPL,2019-11-06 00:00:00+00:00,255.1884148686,255.4364210252,253.3283686943,254.7221632943,18966124,257.24,0.0,257.49,255.365,256.77,1.0,18966124
AAPL,2019-11-07 00:00:00+00:00,258.1248077625,259.0401792428,256.811448682,257.4382791522,23735083,259.43,0.77,260.35,258.11,258.74,1.0,23735083
AAPL,2019-11-08 00:00:00+00:00,258.8312357527,259.1297264528,255.5577877416,257.3885307022,17520495,260.14,0.0,260.44,256.85,258.69,1.0,17520495
AAPL,2019-11-11 00:00:00+00:00,260.8808718935,261.1495135236,256.9805934121,257.0004927921,20507459,262.2,0.0,262.47,258.28,258.3,1.0,20507459
AAPL,2019-11-12 00:00:00+00:00,260.6420793334,261.4679036037,259.607311573,260.2341420432,21847226,261.96,0.0,262.79,260.92,261.55,1.0,21847226
AAPL,2019-11-13 00:00:00+00:00,263.1394515243,263.4478919144,259.7565569231,259.8162550631,25817593,264.47,0.0,264.78,261.07,261.13,1.0,25817593
AAPL,2019-11-14 00:00:00+00:00,261.3186582536,263.5473888144,260.7813749934,262.423073844,22395556,262.64,0.0,264.88,262.1,263.75,1.0,22395556
AAPL,2019-11-15 00:00:00+00:00,264.4229615347,264.4428609147,261.6867967838,262.353426014,25093666,265.76,0.0,265.78,263.01,263.68,1.0,25093666
AAPL,2019-11-18 00:00:00+00:00,265.7562199952,266.0845597653,262.9006589642,264.4627602948,21700897,267.1,0.0,267.43,264.23,265.8,1.0,21700897
AAPL,2019-11-19 00:00:00+00:00,264.9502951049,266.6516920955,264.057409924,266.5521951955,19069597,266.29,0.0,268.0,265.3926,267.9,1.0,19069597
AAPL,2019-11-20 00:00:00+00:00,261.8658912038,264.7443365219,259.0899276928,264.2040683547,26609919,263.19,0.0,266.083,260.4,265.54,1.0,26609919
AAPL,2019-11-21 00:00:00+00:00,260.6918277834,262.6767909391,259.8660035131,262.363375704,30348778,262.01,0.0,264.005,261.18,263.69,1.0,30348778
AAPL,2019-11-22 00:00:00+00:00,260.4629849133,261.8559415138,259.527714053,261.2689098036,16331263,261.78,0.0,263.18,260.84,262.59,1.0,16331263
AAPL,2019-11-25 00:00:00+00:00,265.029892625,265.099540455,261.1992619736,261.3883060837,21029517,266.37,0.0,266.44,262.52,262.71,1.0,21029517
AAPL,2019-11-26 00:00:00+00:00,262.9603571042,265.8159181352,261.1793625936,265.5970249552,26334882,264.29,0.0,267.16,262.5,266.94,1.0,26334882
AAPL,2019-11-27 00:00:00+00:00,266.4924970555,266.6317927155,263.9752254846,264.2438671147,16386122,267.84,0.0,267.98,265.31,265.58,1.0,16386122
AAPL,2019-11-29 00:00:00+00:00,265.9054653453,266.6516920955,264.5622571948,265.258735495,11654363,267.25,0.0,268.0,265.9,266.6,1.0,11654363
AAPL,2019-12-02 00:00:00+00:00,262.8310111342,266.9004343456,262.1245831439,265.9253647253,23693550,264.16,0.0,268.25,263.45,267.27,1.0,23693550
AAPL,2019-12-03 00:00:00+00:00,258.1447071425,258.2243046625,255.0006051014,257.0104424821,29377268,259.45,0.0,259.53,256.29,258.31,1.0,29377268
AAPL,2019-12-04 00:00:00+00:00,260.4231861533,261.9852874839,259.3685190129,259.7565569231,16810388,261.74,0.0,263.31,260.68,261.07,1.0,16810388
AAPL,2019-12-05 00:00:00+00:00,264.2438671147,264.5523075048,261.4082054637,262.462872604,18661343,265.58,0.0,265.89,262.73,263.79,1.0,18661343
AAPL,2019-12-06 00:00:00+00:00,269.3480580865,269.6365990966,265.9552137953,266.1343082154,26547493,270.71,0.0,271.0,267.3,267.48,1.0,26547493
AAPL,2019-12-09 00:00:00+00:00,265.5771255752,269.4376052965,263.5772378844,268.6416300963,32182645,266.92,0.0,270.8,264.91,270.0,1.0,32182645
AAPL,2019-12-10 00:00:00+00:00,267.1292772157,268.7112779263,264.5224584348,267.2486734958,22632383,268.48,0.0,270.07,265.86,268.6,1.0,22632383
AAPL,2019-12-11 00:00:00+00:00,269.4077562265,269.7360959966,267.1491765957,267.4576169858,19723391,270.77,0.0,271.1,268.5,268.81,1.0,19723391
AAPL,2019-12-12 00:00:00+00:00,270.0942848368,271.1886512403,265.9761081443,266.4327989155,34437042,271.46,0.0,272.5599,267.321,267.78,1.0,34437042
AAPL,2019-12-13 00:00:00+00:00,273.7657204481,273.9149657981,269.5669512666,270.0942848368,33432806,275.15,0.0,275.3,270.93,271.46,1.0,33432806
AAPL,2019-12-16 00:00:00+00:00,278.4520244398,279.3773456101,275.5865137187,275.6064130987,32081105,279.86,0.0,280.79,276.98,277.0,1.0,32081105
AAPL,2019-12-17 00:00:00+00:00,278.99925739,280.3524152304,277.3973572994,278.1634834297,28575798,280.41,0.0,281.77,278.8,279.57,1.0,28575798
